Complaint Datetime,Case Number,Signal Suffix,CAD Signal Code Description,Grid Code,Address String,Latitude,Longitude,City,State,year,month,yearmonth
9/12/2017 0:54,PD170912348001,14SS,CONDUCT INVESTIGATION,2205,10750 SW 186TH ST,25.5955121,-80.36568792,Miami Dade County,FL,2017,9,213
9/12/2017 2:11,PD170912348132,14SS,CONDUCT INVESTIGATION,4919,6015 NW 20TH AVE,25.83049881,-80.22933627,Miami Dade County,FL,2017,9,213
9/12/2017 3:04,PD170912348204,14SS,CONDUCT INVESTIGATION,4918,2298 NW 62ND ST,25.83118063,-80.2348449,Miami Dade County,FL,2017,9,213
9/12/2017 19:49,PD170912349710,14SS,CONDUCT INVESTIGATION,8293,11381 SW 216TH ST,25.56688196,-80.37617357,Miami Dade County,FL,2017,9,213
9/13/2017 0:45,PD170913350256,14SS,CONDUCT INVESTIGATION,2145,16901 SW 108TH AVE,25.61178189,-80.36720478,Miami Dade County,FL,2017,9,213
9/13/2017 2:33,PD170913350358,14SS,CONDUCT INVESTIGATION,2147,9724 SW 168TH ST,25.61343101,-80.34991384,Miami Dade County,FL,2017,9,213
9/13/2017 12:39,PD170913351038,14SS,CONDUCT INVESTIGATION,863,2033 NW 70TH ST,25.83866152,-80.23100118,Miami Dade County,FL,2017,9,213
9/13/2017 20:40,PD170913351814,14SS,CONDUCT INVESTIGATION,967,5245 NW 26TH AVE,25.82289585,-80.23946578,Miami Dade County,FL,2017,9,213
9/13/2017 21:09,PD170913351858,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2017,9,213
9/13/2017 21:30,PD170913351900,14SS,CONDUCT INVESTIGATION,863,6248 NW 19TH AVE,25.83251152,-80.22920887,Miami Dade County,FL,2017,9,213
9/13/2017 21:31,PD170913351899,14SS,CONDUCT INVESTIGATION,863,6938 NW 20TH AVE,25.83812171,-80.23044012,Miami Dade County,FL,2017,9,213
9/13/2017 21:31,PD170913351898,14SS,CONDUCT INVESTIGATION,4919,6015 NW 20TH AVE,25.83049881,-80.22933627,Miami Dade County,FL,2017,9,213
9/13/2017 23:25,PD170913352035,14SS,CONDUCT INVESTIGATION,863,1927 NW 64TH ST,25.83369886,-80.22956219,Miami Dade County,FL,2017,9,213
9/13/2017 23:56,PD170914352077,14SS,CONDUCT INVESTIGATION,2323,22345 SW 112TH AVE,25.55932041,-80.37185423,Miami Dade County,FL,2017,9,213
9/14/2017 1:51,PD170914352174,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,9,213
9/14/2017 20:43,PD170914353547,14SS,CONDUCT INVESTIGATION,863,6237 NW 18TH AVE,25.83240457,-80.22675105,Miami Dade County,FL,2017,9,213
9/14/2017 22:50,PD170914353738,14SS,CONDUCT INVESTIGATION,2352,22400 SW 120TH AVE,25.5587225,-80.38657259,Miami Dade County,FL,2017,9,213
9/16/2017 1:31,PD170916355546,14SS,CONDUCT INVESTIGATION,4918,2298 NW 62ND ST,25.83118063,-80.2348449,Miami Dade County,FL,2017,9,213
9/16/2017 1:33,PD170916355552,14SS,CONDUCT INVESTIGATION,918,5822 NW 23RD AVE,25.82824236,-80.2351241,Miami Dade County,FL,2017,9,213
9/16/2017 1:34,PD170916355550,14SS,CONDUCT INVESTIGATION,918,5400 NW 22ND AVE,25.82458583,-80.23314746,Miami Dade County,FL,2017,9,213
9/16/2017 5:02,PD170916355675,14SS,CONDUCT INVESTIGATION,1018,4501 NW 31ST AVE,25.81591522,-80.24634555,Miami Dade County,FL,2017,9,213
9/16/2017 19:46,PD170916356721,14SS,CONDUCT INVESTIGATION,4919,6001 NW 21ST AVE,25.82991555,-80.23060853,Miami Dade County,FL,2017,9,213
9/16/2017 20:09,PD170916356757,14SS,CONDUCT INVESTIGATION,2292,11770 SW 212TH ST,25.56964318,-80.38217729,Miami Dade County,FL,2017,9,213
9/16/2017 20:48,PD170916356838,14SS,CONDUCT INVESTIGATION,862,2425 NW 67TH ST,25.83575215,-80.23783995,Miami Dade County,FL,2017,9,213
9/17/2017 2:26,PD170917357266,14SS,CONDUCT INVESTIGATION,2147,17420 DUVAL AVE,25.60747234,-80.35495552,Miami Dade County,FL,2017,9,213
9/17/2017 2:32,PD170917357276,14SS,CONDUCT INVESTIGATION,2353,11430 SW 229TH TER,25.55361184,-80.37661337,Miami Dade County,FL,2017,9,213
9/17/2017 3:40,PD170917357338,14SS,CONDUCT INVESTIGATION,2147,9720 SW 168TH ST,25.61344924,-80.34973716,Miami Dade County,FL,2017,9,213
9/17/2017 11:32,PD170917357637,30SS,SHOOTING,967,4815 NW 25TH AVE,25.81862456,-80.23836262,Miami Dade County,FL,2017,9,213
9/17/2017 20:42,PD170917358271,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2017,9,213
9/17/2017 21:35,PD170917358343,14SS,CONDUCT INVESTIGATION,2146,SW 103RD AVE & SW 174TH TER,25.60749321,-80.3589736,Miami Dade County,FL,2017,9,213
9/18/2017 5:51,PD170918358641,14SS,CONDUCT INVESTIGATION,2147,17600 HOMESTEAD AVE,25.60514472,-80.35395167,Miami Dade County,FL,2017,9,213
9/18/2017 12:17,PD170918359059,14SS,CONDUCT INVESTIGATION,862,2425 NW 67TH ST,25.83575215,-80.23783995,Miami Dade County,FL,2017,9,213
9/18/2017 23:08,PD170918359881,14SS,CONDUCT INVESTIGATION,6797,7160 NW 14TH PL,25.84038046,-80.22295636,Miami Dade County,FL,2017,9,213
9/19/2017 22:37,PD170919361219,14SS,CONDUCT INVESTIGATION,968,2101 NW 51ST ST,25.82178231,-80.2311754,Miami Dade County,FL,2017,9,213
9/20/2017 2:16,PD170920361369,14SS,CONDUCT INVESTIGATION,6797,1440 NW 72ND ST,25.84018354,-80.22232128,Miami Dade County,FL,2017,9,213
9/20/2017 2:30,PD170920361374,14SS,CONDUCT INVESTIGATION,2352,22401 SW 120TH AVE,25.55872457,-80.38645128,Miami Dade County,FL,2017,9,213
9/20/2017 2:31,PD170920361373,14SS,CONDUCT INVESTIGATION,2353,22633 SW 109TH PATH,25.55670576,-80.36904865,Miami Dade County,FL,2017,9,213
9/20/2017 16:17,PD170920362154,14SS,CONDUCT INVESTIGATION,919,5824 NW 21ST AVE,25.82840249,-80.23105817,Miami Dade County,FL,2017,9,213
9/20/2017 20:43,PD170920362499,14SS,CONDUCT INVESTIGATION,2322,11301 SW 220TH ST,25.56306973,-80.37452089,Miami Dade County,FL,2017,9,213
9/20/2017 22:05,PD170920362600,14SS,CONDUCT INVESTIGATION,968,2101 NW 51ST ST,25.82178231,-80.2311754,Miami Dade County,FL,2017,9,213
9/21/2017 17:07,PD170921363568,14SS,CONDUCT INVESTIGATION,966,4700 NW 29TH AVE,25.81742609,-80.24275307,Miami Dade County,FL,2017,9,213
9/21/2017 22:33,PD170921363929,14SS,CONDUCT INVESTIGATION,863,2012 NW 68TH TER,25.83635779,-80.23040479,Miami Dade County,FL,2017,9,213
9/21/2017 23:51,PD170921363988,14SS,CONDUCT INVESTIGATION,863,6221 NW 21ST AVE,25.83193506,-80.23065046,Miami Dade County,FL,2017,9,213
9/22/2017 1:29,PD170922364045,14SS,CONDUCT INVESTIGATION,863,1899 NW 62ND ST,25.83184643,-80.22879326,Miami Dade County,FL,2017,9,213
9/22/2017 1:30,PD170922364046,14SS,CONDUCT INVESTIGATION,863,6222 NW 19TH CT,25.83229776,-80.22962618,Miami Dade County,FL,2017,9,213
9/22/2017 6:13,PD170922364164,14SS,CONDUCT INVESTIGATION,2320,12002 SW 220TH ST,25.56232231,-80.38694944,Miami Dade County,FL,2017,9,213
9/23/2017 15:18,PD170923366123,14SS,CONDUCT INVESTIGATION,2320,12020 SW 221ST ST,25.56156337,-80.38753965,Miami Dade County,FL,2017,9,213
9/23/2017 15:19,PD170923366124,14SS,CONDUCT INVESTIGATION,2351,22620 SW 124TH AVE,25.55653356,-80.39288877,Miami Dade County,FL,2017,9,213
9/23/2017 21:08,PD170923366550,14SS,CONDUCT INVESTIGATION,4919,6015 NW 20TH AVE,25.83049881,-80.22933627,Miami Dade County,FL,2017,9,213
9/23/2017 21:09,PD170923366551,14SS,CONDUCT INVESTIGATION,863,1890 NW 62ND TER,25.83208601,-80.22880235,Miami Dade County,FL,2017,9,213
9/23/2017 23:00,PD170923366661,14SS,CONDUCT INVESTIGATION,917,5981 NW 32ND AVE,25.82902906,-80.24900332,Miami Dade County,FL,2017,9,213
9/24/2017 0:07,PD170924366735,14SS,CONDUCT INVESTIGATION,2147,10030 SW 171ST ST,25.61046266,-80.3539502,Miami Dade County,FL,2017,9,213
9/24/2017 1:07,PD170924366812,14SS,CONDUCT INVESTIGATION,917,3187 NW 60TH ST,25.82933249,-80.24887746,Miami Dade County,FL,2017,9,213
9/24/2017 1:08,PD170924366813,14SS,CONDUCT INVESTIGATION,917,5981 NW 32ND AVE,25.82902906,-80.24900332,Miami Dade County,FL,2017,9,213
9/24/2017 2:11,PD170924366869,14SS,CONDUCT INVESTIGATION,2146,17300 SW 105TH AVE,25.60861363,-80.36345793,Miami Dade County,FL,2017,9,213
9/24/2017 3:26,PD170924366928,14SS,CONDUCT INVESTIGATION,862,7331 NW 27TH AVE,25.8416511,-80.24100005,Miami Dade County,FL,2017,9,213
9/24/2017 5:22,PD170924366985,14SS,CONDUCT INVESTIGATION,103,18720 NW 47TH AVE,25.94393912,-80.27789751,Miami Dade County,FL,2017,9,213
9/24/2017 11:55,PD170924367217,14SS,CONDUCT INVESTIGATION,862,6901 NW 26TH AVE,25.83815107,-80.23999112,Miami Dade County,FL,2017,9,213
9/24/2017 20:40,PD170924367776,14SS,CONDUCT INVESTIGATION,863,7155 NW 21ST CT,25.83991094,-80.23213797,Miami Dade County,FL,2017,9,213
9/25/2017 0:29,PD170925368003,14SS,CONDUCT INVESTIGATION,967,4815 NW 25TH AVE,25.81862456,-80.23836262,Miami Dade County,FL,2017,9,213
9/26/2017 17:39,PD170926370258,14SS,CONDUCT INVESTIGATION,1021,2150 NW 43RD ST,25.81437253,-80.23161727,Miami Dade County,FL,2017,9,213
9/26/2017 19:54,PD170926370433,14SS,CONDUCT INVESTIGATION,966,3101 NW 46TH ST,25.81651877,-80.24674067,Miami Dade County,FL,2017,9,213
9/26/2017 20:50,PD170926370501,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,9,213
9/26/2017 23:01,PD170926370628,14SS,CONDUCT INVESTIGATION,864,6500 NW 17TH AVE,25.83437232,-80.22518207,Miami Dade County,FL,2017,9,213
9/27/2017 2:23,PD170927370752,14SS,CONDUCT INVESTIGATION,863,6216 NW 18TH AVE,25.83195703,-80.22711687,Miami Dade County,FL,2017,9,213
9/27/2017 3:49,PD170927370786,14SS,CONDUCT INVESTIGATION,797,1350 NW 74TH ST,25.84169302,-80.22021698,Miami Dade County,FL,2017,9,213
9/27/2017 5:36,PD170927370813,14SS,CONDUCT INVESTIGATION,863,1871 NW 62ND ST,25.8318628,-80.2283455,Miami Dade County,FL,2017,9,213
9/27/2017 23:23,PD170927372022,14SS,CONDUCT INVESTIGATION,861,3083 NW 63RD ST,25.83205568,-80.2468684,Miami Dade County,FL,2017,9,213
9/29/2017 1:13,PD170929373424,14SS,CONDUCT INVESTIGATION,795,1800 NW 74TH ST,25.84170317,-80.22752234,Miami Dade County,FL,2017,9,213
9/29/2017 2:23,PD170929373451,14SS,CONDUCT INVESTIGATION,862,2500 NW 65TH ST,25.83339966,-80.23936444,Miami Dade County,FL,2017,9,213
9/29/2017 4:16,PD170929373492,14SS,CONDUCT INVESTIGATION,968,1955 NW 50TH ST,25.82085073,-80.22956329,Miami Dade County,FL,2017,9,213
9/29/2017 21:42,PD170929374658,14SS,CONDUCT INVESTIGATION,2205,10715 SW 190TH ST,25.59150607,-80.36471187,Miami Dade County,FL,2017,9,213
9/30/2017 1:38,PD170930374877,14SS,CONDUCT INVESTIGATION,2353,SW 117TH AVE & SW 229TH BLK,25.55434037,-80.38036068,Miami Dade County,FL,2017,9,213
9/30/2017 2:07,PD170930374890,14SS,CONDUCT INVESTIGATION,8795,7374 NW 21ST AVE,25.84159093,-80.23142062,Miami Dade County,FL,2017,9,213
9/30/2017 2:07,PD170930374889,14SS,CONDUCT INVESTIGATION,793,NW 22ND AVE & NW 76TH ST,25.84397142,-80.23349439,Miami Dade County,FL,2017,9,213
9/30/2017 4:30,PD170930374960,14SS,CONDUCT INVESTIGATION,863,6704 NW 18TH AVE,25.83546037,-80.22726684,Miami Dade County,FL,2017,9,213
9/30/2017 16:34,PD170930375579,14SS,CONDUCT INVESTIGATION,1018,3042 NW 44TH ST,25.81495377,-80.2453415,Miami Dade County,FL,2017,9,213
9/30/2017 17:43,PD170930375669,14SS,CONDUCT INVESTIGATION,2147,9700 SW 168TH ST,25.61354494,-80.34949532,Miami Dade County,FL,2017,9,213
10/1/2017 0:36,PD171001376163,14SS,CONDUCT INVESTIGATION,862,6901 NW 26TH AVE,25.83815107,-80.23999112,Miami Dade County,FL,2017,10,214
10/1/2017 0:59,PD171001376196,14SS,CONDUCT INVESTIGATION,2320,12001 SW 218TH ST,25.56459343,-80.386813,Miami Dade County,FL,2017,10,214
10/1/2017 18:30,PD171001377086,14SS,CONDUCT INVESTIGATION,2116,SW 105TH AVE & SW 166TH ST,25.61506972,-80.36351628,Miami Dade County,FL,2017,10,214
10/1/2017 20:06,PD171001377201,14SS,CONDUCT INVESTIGATION,798,7930 NW 10TH AVE,25.84757134,-80.21343762,Miami Dade County,FL,2017,10,214
10/1/2017 23:38,PD171001377434,14SS,CONDUCT INVESTIGATION,863,6612 NW 18TH AVE,25.83497622,-80.2272468,Miami Dade County,FL,2017,10,214
10/2/2017 2:50,PD171002377569,14SS,CONDUCT INVESTIGATION,863,6318 NW 19TH CT,25.83326729,-80.22966664,Miami Dade County,FL,2017,10,214
10/2/2017 2:50,PD171002377570,14SS,CONDUCT INVESTIGATION,863,6340 NW 19TH AVE,25.83333623,-80.22924362,Miami Dade County,FL,2017,10,214
10/2/2017 3:24,PD171002377579,14SS,CONDUCT INVESTIGATION,795,1945 NW 75TH ST,25.84345832,-80.23027676,Miami Dade County,FL,2017,10,214
10/2/2017 19:55,PD171002378578,14SS,CONDUCT INVESTIGATION,2322,22303 SW 117TH AVE,25.56003147,-80.38014255,Miami Dade County,FL,2017,10,214
10/2/2017 20:04,PD171002378592,14SS,CONDUCT INVESTIGATION,2115,10721 SW 168TH ST,25.61342794,-80.36577396,Miami Dade County,FL,2017,10,214
10/2/2017 20:44,PD171002378645,14SS,CONDUCT INVESTIGATION,2323,22345 SW 112TH AVE,25.55932041,-80.37185423,Miami Dade County,FL,2017,10,214
10/2/2017 21:52,PD171002378720,14SS,CONDUCT INVESTIGATION,863,6800 NW 18TH AVE,25.8360357,-80.22729312,Miami Dade County,FL,2017,10,214
10/3/2017 0:20,PD171003378838,14SS,CONDUCT INVESTIGATION,862,6401 NW 27TH AVE,25.83319142,-80.24082654,Miami Dade County,FL,2017,10,214
10/3/2017 22:10,PD171003380112,14SS,CONDUCT INVESTIGATION,968,2154 NW 50TH ST,25.8203054,-80.23156436,Miami Dade County,FL,2017,10,214
10/3/2017 23:37,PD171003380177,14SS,CONDUCT INVESTIGATION,2322,22200 SW 115TH CT,25.56079311,-80.37900607,Miami Dade County,FL,2017,10,214
10/4/2017 19:39,PD171004381334,14SS,CONDUCT INVESTIGATION,918,5701 NW 27TH AVE,25.82658944,-80.24085596,Miami Dade County,FL,2017,10,214
10/4/2017 22:17,PD171004381509,14SS,CONDUCT INVESTIGATION,967,2654 NW 47TH ST,25.81725995,-80.23988004,Miami Dade County,FL,2017,10,214
10/5/2017 0:14,PD171005381598,14SS,CONDUCT INVESTIGATION,4919,5901 NW 22ND AVE,25.82908683,-80.23262719,Miami Dade County,FL,2017,10,214
10/5/2017 4:51,PD171005381717,14SS,CONDUCT INVESTIGATION,2118,16401 S DIXIE HWY,25.61872829,-80.34540523,Miami Dade County,FL,2017,10,214
10/5/2017 19:32,PD171005382683,14SS,CONDUCT INVESTIGATION,6799,800 NW 72ND ST,25.84049972,-80.21109232,Miami Dade County,FL,2017,10,214
10/5/2017 22:00,PD171005382844,14SS,CONDUCT INVESTIGATION,2322,22303 SW 117TH AVE,25.56003147,-80.38014255,Miami Dade County,FL,2017,10,214
10/5/2017 22:07,PD171005382851,14SS,CONDUCT INVESTIGATION,966,3001 NW 46TH ST,25.81743474,-80.24510901,Miami Dade County,FL,2017,10,214
10/6/2017 20:05,PD171006384126,14SS,CONDUCT INVESTIGATION,917,3059 NW 61ST ST,25.83043783,-80.24634771,Miami Dade County,FL,2017,10,214
10/7/2017 2:09,PD171007384456,14SS,CONDUCT INVESTIGATION,917,2790 NW 56TH ST,25.82547289,-80.24271442,Miami Dade County,FL,2017,10,214
10/7/2017 2:10,PD171007384454,14SS,CONDUCT INVESTIGATION,1019,NW 23RD AVE & NW 46TH ST,25.81671772,-80.23439698,Miami Dade County,FL,2017,10,214
10/7/2017 4:53,PD171007384529,14SS,CONDUCT INVESTIGATION,967,2625 NW 46TH ST,25.81681405,-80.23987004,Miami Dade County,FL,2017,10,214
10/7/2017 19:16,PD171007385385,14SS,CONDUCT INVESTIGATION,2320,12400 SW 217TH ST,25.56475783,-80.39292163,Miami Dade County,FL,2017,10,214
10/7/2017 19:52,PD171007385427,14SS,CONDUCT INVESTIGATION,795,1726 NW 76TH TER,25.84408483,-80.22592508,Miami Dade County,FL,2017,10,214
10/7/2017 20:12,PD171007385449,14SS,CONDUCT INVESTIGATION,2206,18641 SW 105TH PL,25.59376198,-80.36302136,Miami Dade County,FL,2017,10,214
10/8/2017 0:35,PD171008385750,14SS,CONDUCT INVESTIGATION,2321,22280 SW 117TH AVE,25.56029079,-80.38068911,Miami Dade County,FL,2017,10,214
10/8/2017 4:34,PD171008385919,14SS,CONDUCT INVESTIGATION,0,46TH-47TH & NW 23RD CT,25.81714137,-80.2353822,Miami Dade County,FL,2017,10,214
10/8/2017 14:26,PD171008386345,14SS,CONDUCT INVESTIGATION,2321,22300 SW 117TH AVE,25.56010289,-80.38068344,Miami Dade County,FL,2017,10,214
10/8/2017 18:24,PD171008386656,14SS,CONDUCT INVESTIGATION,2321,11500 SW 216TH ST,25.56627966,-80.37939733,Miami Dade County,FL,2017,10,214
10/8/2017 21:27,PD171008386841,14SS,CONDUCT INVESTIGATION,1019,2439 NW 41ST ST,25.81315342,-80.2371115,Miami Dade County,FL,2017,10,214
10/8/2017 22:07,PD171008386870,14SS,CONDUCT INVESTIGATION,2323,22215 SW 109TH AVE,25.56087776,-80.36792822,Miami Dade County,FL,2017,10,214
10/8/2017 22:56,PD171008386915,14SS,CONDUCT INVESTIGATION,966,3000 NW 51ST ST,25.82056068,-80.2449714,Miami Dade County,FL,2017,10,214
10/9/2017 0:06,PD171009386976,14SS,CONDUCT INVESTIGATION,1018,2960 NW 44TH ST,25.81499515,-80.24400606,Miami Dade County,FL,2017,10,214
10/9/2017 2:40,PD171009387061,14SS,CONDUCT INVESTIGATION,966,5311 NW 30TH CT,25.82332905,-80.24498158,Miami Dade County,FL,2017,10,214
10/9/2017 5:13,PD171009387110,14SS,CONDUCT INVESTIGATION,2147,10131 W INDIGO ST,25.60549824,-80.35641354,Miami Dade County,FL,2017,10,214
10/9/2017 13:02,PD171009387573,14SS,CONDUCT INVESTIGATION,919,1905 NW 58TH ST,25.82809913,-80.22904137,Miami Dade County,FL,2017,10,214
10/9/2017 19:34,PD171009388111,14SS,CONDUCT INVESTIGATION,2146,10374 SW 172ND ST,25.60941117,-80.36067333,Miami Dade County,FL,2017,10,214
10/9/2017 21:27,PD171009388227,14SS,CONDUCT INVESTIGATION,2145,16805 SW 110TH CT,25.61271338,-80.37178061,Miami Dade County,FL,2017,10,214
10/9/2017 21:52,PD171009388244,14SS,CONDUCT INVESTIGATION,863,6221 NW 21ST AVE,25.83193506,-80.23065046,Miami Dade County,FL,2017,10,214
10/10/2017 1:41,PD171010388383,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,10,214
10/10/2017 6:47,PD171010388484,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,10,214
10/10/2017 23:56,PD171010389840,14SS,CONDUCT INVESTIGATION,2174,17650 SW 107TH AVE,25.60530082,-80.36604194,Miami Dade County,FL,2017,10,214
10/11/2017 0:23,PD171011389862,14SS,CONDUCT INVESTIGATION,861,7000 NW 27TH AVE,25.83812551,-80.24198973,Miami Dade County,FL,2017,10,214
10/11/2017 21:47,PD171011391102,14SS,CONDUCT INVESTIGATION,863,7100 NW 17TH AVE,25.84010127,-80.22721413,Miami Dade County,FL,2017,10,214
10/12/2017 0:10,PD171012391222,14SS,CONDUCT INVESTIGATION,4919,6015 NW 20TH AVE,25.83049881,-80.22933627,Miami Dade County,FL,2017,10,214
10/12/2017 1:42,PD171012391285,14SS,CONDUCT INVESTIGATION,2323,10700 W OLD CUTLER RD,25.55944067,-80.36432856,Miami Dade County,FL,2017,10,214
10/12/2017 15:28,PD171012392025,14SS,CONDUCT INVESTIGATION,4919,6015 NW 20TH AVE,25.83049881,-80.22933627,Miami Dade County,FL,2017,10,214
10/12/2017 22:11,PD171012392554,14SS,CONDUCT INVESTIGATION,967,5100 NW 22ND AVE,25.82137079,-80.23282548,Miami Dade County,FL,2017,10,214
10/12/2017 22:35,PD171012392569,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,10,214
10/13/2017 2:33,PD171013392715,14SS,CONDUCT INVESTIGATION,793,7590 NW 24TH AVE,25.84358985,-80.23774242,Miami Dade County,FL,2017,10,214
10/13/2017 5:32,PD171013392761,14SS,CONDUCT INVESTIGATION,2115,10731 SW 165TH ST,25.61723776,-80.36730275,Miami Dade County,FL,2017,10,214
10/13/2017 19:03,PD171013393763,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2017,10,214
10/13/2017 19:23,PD171013393790,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,10,214
10/13/2017 22:00,PD171013393981,14SS,CONDUCT INVESTIGATION,793,2358 NW 77TH TER,25.84424818,-80.23674455,Miami Dade County,FL,2017,10,214
10/13/2017 22:01, ,14SS,CONDUCT INVESTIGATION,793,2401 NW 77TH TER,25.84504672,-80.23792006,Miami Dade County,FL,2017,10,214
10/13/2017 23:09,PD171013394042,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,10,214
10/14/2017 0:43,PD171014394143,14SS,CONDUCT INVESTIGATION,2147,10100 W HIBISCUS ST,25.60563168,-80.35567848,Miami Dade County,FL,2017,10,214
10/14/2017 0:54,PD171014394131,14SS,CONDUCT INVESTIGATION,863,1825 NW 63RD ST,25.83308956,-80.2274806,Miami Dade County,FL,2017,10,214
10/14/2017 6:01,PD171014394279,14SS,CONDUCT INVESTIGATION,862,2466 NW 66TH ST,25.83430125,-80.23857186,Miami Dade County,FL,2017,10,214
10/14/2017 14:19,PD171014394724,14SS,CONDUCT INVESTIGATION,4919,2103 NW 60TH ST,25.83000302,-80.23111889,Miami Dade County,FL,2017,10,214
10/14/2017 14:44,PD171014394752,14SS,CONDUCT INVESTIGATION,863,1910 NW 72ND ST,25.84010341,-80.22980955,Miami Dade County,FL,2017,10,214
10/14/2017 19:35,PD171014395159,14SS,CONDUCT INVESTIGATION,2147,10180 W FERN ST,25.60798266,-80.35643702,Miami Dade County,FL,2017,10,214
10/14/2017 19:49,PD171014395178,14SS,CONDUCT INVESTIGATION,1019,2424 NW 46TH ST,25.81600029,-80.23743504,Miami Dade County,FL,2017,10,214
10/14/2017 20:46, ,14SS,CONDUCT INVESTIGATION,863,1949 NW 62ND ST,25.8318229,-80.22986752,Miami Dade County,FL,2017,10,214
10/14/2017 21:59,PD171014395318,14SS,CONDUCT INVESTIGATION,967,4600 NW 23RD CT,25.81697412,-80.23573918,Miami Dade County,FL,2017,10,214
10/15/2017 0:51,PD171015395485,14SS,CONDUCT INVESTIGATION,2117,10011 SW 165TH TER,25.61637709,-80.35565198,Miami Dade County,FL,2017,10,214
10/15/2017 1:31,PD171015395507,14SS,CONDUCT INVESTIGATION,0,3130 NW 75TH ST,25.84223866,-80.24840933,Miami Dade County,FL,2017,10,214
10/15/2017 20:37,PD171015396577,14SS,CONDUCT INVESTIGATION,8147,10168 E CIRCLE PLZ,25.60866387,-80.35481933,Miami Dade County,FL,2017,10,214
10/15/2017 20:49,PD171015396592,14SS,CONDUCT INVESTIGATION,2146,10451 SW 172ND ST,25.60976815,-80.36234402,Miami Dade County,FL,2017,10,214
10/15/2017 23:35,PD171015396753,14SS,CONDUCT INVESTIGATION,8863,2146 NW 69TH TER,25.83734417,-80.23210438,Miami Dade County,FL,2017,10,214
10/16/2017 3:20,PD171016396881,14SS,CONDUCT INVESTIGATION,966,2765 NW 53RD LN,25.82369896,-80.24234629,Miami Dade County,FL,2017,10,214
10/16/2017 4:56,PD171016396913,14SS,CONDUCT INVESTIGATION,2322,22240 SW 115TH CT,25.56001194,-80.37900252,Miami Dade County,FL,2017,10,214
10/16/2017 6:40,PD171016396940,14SS,CONDUCT INVESTIGATION,967,NW 24TH AVE & NW 54TH ST,25.82404204,-80.23673127,Miami Dade County,FL,2017,10,214
10/16/2017 16:57,PD171016397710,14SS,CONDUCT INVESTIGATION,2147,16932 SW 101ST PL,25.61221408,-80.35665617,Miami Dade County,FL,2017,10,214
10/16/2017 21:28,PD171016398095,14SS,CONDUCT INVESTIGATION,863,6440 NW 20TH AVE,25.83372168,-80.23017331,Miami Dade County,FL,2017,10,214
10/17/2017 15:36,PD171017399030,14SS,CONDUCT INVESTIGATION,918,2455 NW 55TH TER,25.82570172,-80.23790451,Miami Dade County,FL,2017,10,214
10/17/2017 23:09,PD171017399633,14SS,CONDUCT INVESTIGATION,862,7090 NW 22ND AVE,25.83833492,-80.23413559,Miami Dade County,FL,2017,10,214
10/17/2017 23:14,PD171017399638,14SS,CONDUCT INVESTIGATION,2146,10411 SW 174TH TER,25.60752254,-80.36133199,Miami Dade County,FL,2017,10,214
10/18/2017 4:43,PD171018399803,14SS,CONDUCT INVESTIGATION,8797,7515 NW 17TH AVE,25.84314431,-80.22506284,Miami Dade County,FL,2017,10,214
10/19/2017 0:06,PD171019401039,14SS,CONDUCT INVESTIGATION,863,2020 NW 63RD ST,25.83240509,-80.23021657,Miami Dade County,FL,2017,10,214
10/19/2017 3:57,PD171019401138,14SS,CONDUCT INVESTIGATION,967,4900 NW 26TH AVE,25.81930027,-80.23968825,Miami Dade County,FL,2017,10,214
10/19/2017 4:41,PD171019401143,14SS,CONDUCT INVESTIGATION,1019,2364 NW 43RD ST,25.8146749,-80.2356427,Miami Dade County,FL,2017,10,214
10/19/2017 6:47,PD171019401200,14SS,CONDUCT INVESTIGATION,861,6898 NW 29TH AVE,25.83600745,-80.24360375,Miami Dade County,FL,2017,10,214
10/19/2017 10:34,PD171019401437,14SS,CONDUCT INVESTIGATION,863,NW 18TH AVE & NW 65TH ST,25.83411157,-80.22703344,Miami Dade County,FL,2017,10,214
10/19/2017 20:56,PD171019402237,14SS,CONDUCT INVESTIGATION,862,2425 NW 67TH ST,25.83575215,-80.23783995,Miami Dade County,FL,2017,10,214
